Name,Comment,tone
Kalam Mondal,Modi tu hot tum out kisan ko opor hand dala Modi tu out,{'document_tone': {'tones': []}}
Kalam Mondal,Modi omithsa sabdan last time Bjp RSS out,{'document_tone': {'tones': []}}
Kalam Mondal,Kisan jindabad jindabad jindabad Bjp RSS sabdan kisan jindabad jindabad jindabad jindabad jindabad,{'document_tone': {'tones': []}}
Habibur Rahaman,Krisan zindabad!,{'document_tone': {'tones': []}}
suman thoompally,Koi farmer nahi lagrahe<br> a log v.i.p formers,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Manpreet Aujla,Kya modi tera baap hai,{'document_tone': {'tones': []}}
Manpreet Aujla,Tera baap ho ga khalistani,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
new reach,Onion price is a small indicator for future. Read more on Rogue Capitalism:<br>Modi made Ambani 4th richest during lockdown by passing laws to sell farms and outsource farmers and got Reliance Retail pandemic investments:<br>1. Silver Lake 7500 crore<br>2. KKR 5500 crores<br>3. General Atlantic+ 3675 cr<br>4. Silverlake+ 1875 crores<br>5. Mubadala 6240 crores<br>6. GIC TPG 7350 crores<br>7. Burger King IPO 30 times oversubscription.<br>If farm bills get repealed sensex will fall like pack of cards. That&#39;s reason criminal Modi is ignoring death of farmers.<br>Protests should aim to bring back sensex to its place andÂ  occupy Ambani Antilia along with parliament.,"{'document_tone': {'tones': [{'score': 0.576322, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Onion price is a small indicator for future.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Read more on Rogue Capitalism:<br>Modi made Ambani 4th richest during lockdown by passing laws to sell farms and outsource farmers and got Reliance Retail pandemic investments:<br>1.', 'tones': []}, {'sentence_id': 2, 'text': 'Silver Lake 7500 crore<br>2.', 'tones': []}, {'sentence_id': 3, 'text': 'KKR 5500 crores<br>3.', 'tones': []}, {'sentence_id': 4, 'text': 'General Atlantic+ 3675 cr<br>4.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 5, 'text': 'Silverlake+ 1875 crores<br>5.', 'tones': []}, {'sentence_id': 6, 'text': 'Mubadala 6240 crores<br>6.', 'tones': []}, {'sentence_id': 7, 'text': 'GIC TPG 7350 crores<br>7.', 'tones': []}, {'sentence_id': 8, 'text': 'Burger King IPO 30 times oversubscription.<br>If', 'tones': [{'score': 0.584335, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 9, 'text': 'farm bills get repealed sensex will fall like pack of cards.', 'tones': []}, {'sentence_id': 10, 'text': 'That&#39;s reason criminal Modi is ignoring death of farmers.<br>Protests', 'tones': [{'score': 0.82747, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 11, 'text': 'should aim to bring back sensex to its place andÂ\xa0 occupy Ambani Antilia along with parliament.', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Common Indian,"Lakhs of farmers sitting for 20 days in near zero temperature, need to think why and get them back first.","{'document_tone': {'tones': [{'score': 0.549572, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
THE HELL RUNNER,VIP farmers,"{'document_tone': {'tones': [{'score': 0.506381, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
THE HELL RUNNER,Khalistani aatankwadi Hain sare,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Roshan Rao,"ridiculous, these motivated leaders talk of &quot;Tanashahi&quot;, these people conveniently ignore supreme court&#39;s order that protests cant affect regular citizen rights too. Ambani and Adani&#39;s government is the same thing likes of Rahul Gandhi say...so IQ of these leaders are same as pappu","{'document_tone': {'tones': [{'score': 0.670547, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.557345, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'ridiculous, these motivated leaders talk of &quot;Tanashahi&quot;, these people conveniently ignore supreme court&#39;s order that protests cant affect regular citizen rights too.', 'tones': [{'score': 0.593867, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.642915, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Ambani and Adani&#39;s government is the same thing likes of Rahul Gandhi say...so IQ of these leaders are same as pappu', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Vinod P,Include petrol/gas issues in demands!,"{'document_tone': {'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
avnish pandey,Goli maro sabko...all of them are middlemen who earn the most and make a fool of real farmers and retailers. Kisaan se lete hain agriculture produce 9 rupay mein aage bechte hain 20 mein aur hummei  milta hai 30 mei.....rakesh tikait ke assets hain 4 crore ke....this agitation is shit completely rubbish. Congress and communist party led. Abhi bhi mauka hai goli maro rather tanker lao bomb se udao inko.,"{'document_tone': {'tones': [{'score': 0.523284, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.846276, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Goli maro sabko...all of them are middlemen who earn the most and make a fool of real farmers and retailers.', 'tones': [{'score': 0.537534, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Kisaan se lete hain agriculture produce 9 rupay mein aage bechte hain 20 mein aur hummei  milta hai 30 mei.....rakesh tikait ke assets hain 4 crore ke....this agitation is shit completely rubbish.', 'tones': []}, {'sentence_id': 2, 'text': 'Congress and communist party led.', 'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Abhi bhi mauka hai goli maro rather tanker lao bomb se udao inko.', 'tones': []}]}"
Prakash Kumar Balekundri,"I am pained to see hooligans in Kisan movements are traitors and antinational by their actions today. Bhagat Singh, with his freedom fighters friends, must be watching from the heavens and crying! I can see many more tragedies are coming to our ways. Beware there are many who don&#39;t want India to strong and superpower! Please let us not play in their hands!!! Wahe Guru ki Jai ! wisdom downs on wiser and sanity will prevail!<br><br>What a shame!","{'document_tone': {'tones': [{'score': 0.582544, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.590746, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I am pained to see hooligans in Kisan movements are traitors and antinational by their actions today.', 'tones': []}, {'sentence_id': 1, 'text': 'Bhagat Singh, with his freedom fighters friends, must be watching from the heavens and crying!', 'tones': [{'score': 0.648236, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'I can see many more tragedies are coming to our ways.', 'tones': [{'score': 0.716541, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'Beware there are many who don&#39;t want India to strong and superpower!', 'tones': []}, {'sentence_id': 4, 'text': 'Please let us not play in their hands!!! Wahe Guru ki Jai !', 'tones': []}, {'sentence_id': 5, 'text': 'wisdom downs on wiser and sanity will prevail!<br><br>What a shame!', 'tones': [{'score': 0.712224, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
mm d puri,All indians should support our farmers. Govt dragging them to stop agriculture. With out MSP farmers wil get cheated. Brokers and corporates will get befited.,"{'document_tone': {'tones': [{'score': 0.777963, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.906441, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'All indians should support our farmers.', 'tones': [{'score': 0.741692, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Govt dragging them to stop agriculture.', 'tones': [{'score': 0.64978, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'With out MSP farmers wil get cheated.', 'tones': [{'score': 0.570442, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'Brokers and corporates will get befited.', 'tones': []}]}"
sharanpreet singh,"If you tell farmers are misguided,,, man you need to wash your Mind &amp; Mentality,, shame on Government,,,, KissanEktaZIndabaad ðŸ™ŒðŸ™ŒðŸ™ŒðŸ™Œ","{'document_tone': {'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Shantie Maharaj,What a sad shame dey can listen to lies and deception by Pappu and his lobby disgraceful,"{'document_tone': {'tones': [{'score': 0.502023, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Google User,Proud of farmers,"{'document_tone': {'tones': [{'score': 0.871773, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Oldschool Girl3,All over the world farmers are so respected and loved. Shocked to see how Indian farmers are being treated. Indian govt. should be ashamed. Farmers feed the country and are the hardest working people. So sad to see their plight.,"{'document_tone': {'tones': [{'score': 0.742254, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.580181, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.828525, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'All over the world farmers are so respected and loved.', 'tones': [{'score': 0.77399, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Shocked to see how Indian farmers are being treated.', 'tones': [{'score': 0.746661, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Indian govt.', 'tones': [{'score': 0.863653, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'should be ashamed.', 'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 4, 'text': 'Farmers feed the country and are the hardest working people.', 'tones': [{'score': 0.710318, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 5, 'text': 'So sad to see their plight.', 'tones': [{'score': 0.897721, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Rashmikant Patel,This Law Good For 85 %Small KISHAN  !!<br>This Law Kala Kanoon For Big KISHAN Adatiya!!!!<br>They Loosing Monopoly over Small KISHAN â¤ï¸â¤ï¸â¤ï¸â¤ï¸,"{'document_tone': {'tones': [{'score': 0.839006, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Rashmikant Patel,Why We Needs Parliament???<br>Make Law !<br>We No Need Now <br>No Law !,"{'document_tone': {'tones': [{'score': 0.618163, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why We Needs Parliament???<br>Make Law !<br>We', 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'No Need Now <br>No Law !', 'tones': [{'score': 0.869282, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.556444, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Rashmikant Patel,"Small KISHAN &gt; Can I Sale Outside Mandi ???<br>Adatiya &gt; Say NO ! <br>We Are KISHAN And Adatiya So We Make Law , Not Small KISHAN!<br>Small KISHAN Becomes Happy Then Who Work in Big KISHAN Farm ??","{'document_tone': {'tones': [{'score': 0.634343, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Small KISHAN &gt; Can I Sale Outside Mandi ???<br>Adatiya &gt; Say NO !', 'tones': []}, {'sentence_id': 1, 'text': '<br>We Are KISHAN And Adatiya So We Make Law , Not Small KISHAN!<br>Small KISHAN Becomes Happy Then Who Work in Big KISHAN Farm ??', 'tones': [{'score': 0.783197, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Rashmikant Patel,This Is Adatiya Protest !<br>All Small KISHAN With Goverment And Law !!!,"{'document_tone': {'tones': [{'score': 0.55244, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Set Knowledge,Most states NO MONEY ðŸ˜„<br>DELHI    ?<br>    GDP growth how much,"{'document_tone': {'tones': [{'score': 0.865388, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Most states NO MONEY ðŸ˜„<br>DELHI    ?<br>', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'GDP growth how much', 'tones': [{'score': 0.590964, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
,,{'document_tone': {'tones': []}}
Jim Zaildar,Kisan ekta zindabad,{'document_tone': {'tones': []}}
Abhi Raj Singh,Oh wow veere Maratha have also reached Delhi. Ashok Dhavale ji ðŸ™ðŸ¼ðŸ™ðŸ¼,"{'document_tone': {'tones': [{'score': 0.551643, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Oh wow veere Maratha have also reached Delhi.', 'tones': []}, {'sentence_id': 1, 'text': 'Ashok Dhavale ji ðŸ™\x8fðŸ\x8f¼ðŸ™\x8fðŸ\x8f¼', 'tones': []}]}"
Joy Peter,Modi and BJP must resign and get out of Delhi.<br>ModiÂ  is a lier..an Inefficient inept and racist PM.,{'document_tone': {'tones': []}}
Vijaysekhar Alajangi,Why don&#39;t India Today shows amravati farmers news in national media who r protesting about capital  for the last 350 days,"{'document_tone': {'tones': [{'score': 0.750471, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
person unknown,Jinko lagta hai ki kisano ki bill ke baare mei pta nhi vo youtube par search kro &quot; Balbir singh rajewal interview&quot;. Balbir singh is andolan ko lead kr rhe hai punjab ki 32  farmer unions mei se ek ke leader hai. Suno unka interview. Mooh band ka bandh reh jayega sunkar sachaai kanoon ki.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Jinko lagta hai ki kisano ki bill ke baare mei pta nhi vo youtube par search kro &quot; Balbir singh rajewal interview&quot;.', 'tones': []}, {'sentence_id': 1, 'text': 'Balbir singh is andolan ko lead kr rhe hai punjab ki 32  farmer unions mei se ek ke leader hai.', 'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Suno unka interview.', 'tones': [{'score': 0.527707, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': 'Mooh band ka bandh reh jayega sunkar sachaai kanoon ki.', 'tones': []}]}"
Loma Zuala,"Good reporting... Every voice deserves to be heard and specially the working class. I hope they get what they are fighting for, I wish I could help more. I don&#39;t know the full story but I know that these hard working people will not leave their work place unless they are at desperate condition. Keep fighting ðŸ‘","{'document_tone': {'tones': [{'score': 0.605531, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.56352, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.564885, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Good reporting... Every voice deserves to be heard and specially the working class.', 'tones': [{'score': 0.657014, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'I hope they get what they are fighting for, I wish I could help more.', 'tones': [{'score': 0.591873, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.904882, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'I don&#39;t know the full story but I know that these hard working people will not leave their work place unless they are at desperate condition.', 'tones': [{'score': 0.585842, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.681329, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Keep fighting ðŸ‘\x8d', 'tones': []}]}"
Ahmedullah Qasmi,ðŸ’šðŸ’šðŸ’šðŸ’•ðŸ’›â£â£ðŸ’ðŸ’ðŸ’ŸðŸ’ŸðŸ’Ÿâ¤â¤ðŸŒ¿â˜˜ðŸ€ðŸŒ»âš˜ðŸŒ·ðŸŒº,{'document_tone': {'tones': []}}
Sabbsingh rai sabb Karan att,à¨®à©‹à¨¦à©€ à¨¸à¨°à¨•à¨¾à¨° ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,{'document_tone': {'tones': []}}
Sabbsingh rai sabb Karan att,"à¨•à¨¿à¨¸à¨¾à¨¨ à¨®à¨œà¨¼à¨¦à©‚à¨° à¨à¨•à¨¤à¨¾ à¨œà¨¿à©°à¨¦à¨¾à¨¬à¨¾à¨¦, ðŸšœðŸšœðŸšœðŸšœðŸšœðŸšœðŸšœðŸšœðŸ’¯ðŸ’¯ðŸ’¯ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»","{'document_tone': {'tones': [{'score': 0.631175, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
GOI DER,Nice nwes,"{'document_tone': {'tones': [{'score': 0.958169, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Noel b ainikkal,"Midi destroyed agriculture economy , finance and social harmony    all in danger this govmt only supports corporates and EVM PM always do such thing.","{'document_tone': {'tones': [{'score': 0.560006, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.812632, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
new reach,"Modi sponsored division/diversionsÂ  to divert from farmer protest.Â Â  <br>1. TN Rajini anti periyar entry<br>2. Kangan playing brahmin Jayalalitha and rabit tweets<br>3. Hydrabad tiny municipal election!<br>4. Yadda is paid by Modi from gst, 50 crores to maratha votebank ( who never asked for it) for son&#39;s entry into election forcing  state welfare orgs to organize karnataka bandh to overall show bandhs have no meanings and to shadow delhi farmer protest. He also shut down powertv which exposed RTGS scam after the scam of buying judges 100 crore each.<br>5. Varanasi laser show( gst to wizkraft)<br>6. Central Vista 20k crore.<br>7. Khattar saying no haryana farmer<br>8. Covid vaccine tour when idiot is not required.","{'document_tone': {'tones': [{'score': 0.527751, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.56267, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Modi sponsored division/diversionsÂ\xa0 to divert from farmer protest.Â\xa0Â\xa0 <br>1.', 'tones': []}, {'sentence_id': 1, 'text': 'TN Rajini anti periyar entry<br>2.', 'tones': []}, {'sentence_id': 2, 'text': 'Kangan playing brahmin Jayalalitha and rabit tweets<br>3.', 'tones': [{'score': 0.59706, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': 'Hydrabad tiny municipal election!<br>4.', 'tones': [{'score': 0.560467, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 4, 'text': 'Yadda is paid by Modi from gst, 50 crores to maratha votebank ( who never asked for it) for son&#39;s entry into election forcing  state welfare orgs to organize karnataka bandh to overall show bandhs have no meanings and to shadow delhi farmer protest.', 'tones': []}, {'sentence_id': 5, 'text': 'He also shut down powertv which exposed RTGS scam after the scam of buying judges 100 crore each.<br>5.', 'tones': [{'score': 0.792847, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 6, 'text': 'Varanasi laser show( gst to wizkraft)<br>6.', 'tones': []}, {'sentence_id': 7, 'text': 'Central Vista 20k crore.<br>7.', 'tones': []}, {'sentence_id': 8, 'text': 'Khattar saying no haryana farmer<br>8.', 'tones': []}, {'sentence_id': 9, 'text': 'Covid vaccine tour when idiot is not required.', 'tones': [{'score': 0.64274, 'tone_id': 'anger', 'tone_name': 'Anger'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
